latitude,longitude,datetime,confidence,date,surface_temperature_celcius
-34.357,141.5361,2018-03-14T04:24:40,90,14/03/2018,67
-34.3539,141.5547,2018-03-14T04:22:20,93,14/03/2018,72
-36.9939,148.2244,2018-03-14T04:20:50,90,14/03/2018,68
-36.998,148.1994,2018-03-14T04:19:30,73,14/03/2018,48
-36.9959,148.2118,2018-03-14T04:16:30,95,14/03/2018,75
-34.3654,141.543,2018-03-14T04:16:20,89,14/03/2018,65
-37.0228,148.1996,2018-03-14T04:14:40,73,14/03/2018,52
-34.3539,141.5629,2018-03-14T04:14:40,81,14/03/2018,55
-34.3554,141.5413,2018-03-14T04:14:30,96,14/03/2018,79
-34.3555,141.5495,2018-03-14T04:14:30,94,14/03/2018,75
-37.0286,148.155,2018-03-13T23:58:50,56,13/03/2018,42
-37.0316,148.1519,2018-03-13T12:57:00,52,13/03/2018,35
-37.4157,147.0084,2018-03-12T04:33:50,94,12/03/2018,105
-37.0193,148.1459,2018-03-12T04:29:50,84,12/03/2018,71
-37.4229,147.027,2018-03-12T04:28:20,100,12/03/2018,99
-37.0055,148.1582,2018-03-12T04:28:00,80,12/03/2018,68
-37.4128,147.0242,2018-03-12T04:27:20,85,12/03/2018,98
-37.223,147.9431,2018-03-10T04:48:40,100,10/03/2018,105
-37.2252,147.9363,2018-03-10T04:46:20,100,10/03/2018,109
-37.2284,147.9187,2018-03-10T04:45:30,94,10/03/2018,73
-37.6572,142.0703,2018-03-10T04:45:30,97,10/03/2018,80
-37.6592,142.058,2018-03-10T04:43:50,81,10/03/2018,55
-36.2544,148.0353,2018-03-10T04:43:00,55,10/03/2018,42
-37.2197,147.9621,2018-03-10T04:42:30,54,10/03/2018,43
-37.2128,147.9308,2018-03-10T04:39:00,74,10/03/2018,48
-37.996,146.3535,2018-03-09T13:23:40,86,9/03/2018,41
-37.7171,147.5866,2018-03-09T03:57:00,54,9/03/2018,44
-37.7074,147.5849,2018-03-09T03:56:50,78,9/03/2018,55
-37.7885,141.9352,2018-03-08T04:51:00,68,8/03/2018,55
-38.1031,142.4797,2018-03-08T00:30:30,75,8/03/2018,48
-37.7752,141.9086,2018-03-07T04:16:10,88,7/03/2018,64
-34.3795,141.6331,2018-03-06T05:06:30,87,6/03/2018,62
-34.3735,141.6604,2018-03-06T05:06:20,85,6/03/2018,59
